,Unnamed: 0,County,FIPS,County Centroid,year,CDC Week,Week Ending Date,Count,Disease_INFLUENZA_A,Disease_INFLUENZA_B,Disease_INFLUENZA_UNSPECIFIED,UnempRate,GDP,GDP_change,Population,flu,fluSymptoms,fever,cough,soreThroat,Target,VaxRate
14739,14739,SCHOHARIE,36095,"(42.591294, -74.4381718)",2010,43,10/30/2010,0,0,0,0,8.9,-,-,32692.0,0.003186,0.001368,0.23895,0.14365,0.0803,0.0,
14740,14740,SCHOHARIE,36095,"(42.591294, -74.4381718)",2010,44,11/06/2010,0,0,0,0,8.9,-,-,32692.0,0.004425000000000001,0.001368,0.4613760000000001,0.09464,0.23652,0.0,
14741,14741,SCHOHARIE,36095,"(42.591294, -74.4381718)",2010,45,11/13/2010,0,0,0,0,8.9,-,-,32692.0,0.002124,0.0038475000000000002,0.14320800000000006,0.198237,0.15096400000000001,0.0,
14742,14742,SCHOHARIE,36095,"(42.591294, -74.4381718)",2010,46,11/20/2010,0,0,0,0,8.9,-,-,32692.0,0.0028320000000000003,0.0,0.13632300000000006,0.151593,0.08176,0.0,
14743,14743,SCHOHARIE,36095,"(42.591294, -74.4381718)",2010,47,11/27/2010,0,0,0,0,8.9,-,-,32692.0,0.002124,0.002736,0.27718200000000004,0.14872,0.0,0.0,
14744,14744,SCHOHARIE,36095,"(42.591294, -74.4381718)",2010,48,12/04/2010,0,0,0,0,8.9,-,-,32692.0,0.002478,0.0,0.207765,0.219024,0.08738099999999999,0.0,
14745,14745,SCHOHARIE,36095,"(42.591294, -74.4381718)",2010,49,12/11/2010,0,0,0,0,8.9,-,-,32692.0,0.002478,0.002052,0.19747800000000004,0.059487999999999985,0.101178,0.0,
14746,14746,SCHOHARIE,36095,"(42.591294, -74.4381718)",2010,50,12/18/2010,0,0,0,0,8.9,-,-,32692.0,0.002478,0.0023940000000000003,0.26244,0.133848,0.09198,0.0,
14747,14747,SCHOHARIE,36095,"(42.591294, -74.4381718)",2010,51,12/25/2010,0,0,0,0,8.9,-,-,32692.0,0.004956,0.00513,0.147744,0.1014,0.14235,0.0,
14748,14748,SCHOHARIE,36095,"(42.591294, -74.4381718)",2010,52,01/02/2010,0,0,0,0,8.9,-,-,32692.0,0.015576,0.023940000000000003,0.11591100000000006,0.2091375,0.16950600000000002,0.0,
14749,14749,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,1,01/08/2011,0,0,0,0,9.0,-,-,32621.0,0.0053100000000000005,0.0046170000000000004,0.337041,0.18252000000000002,0.107967,0.0,
14750,14750,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,2,01/15/2011,0,0,0,0,9.0,-,-,32621.0,0.0028320000000000003,0.0046170000000000004,0.318573,0.12522899999999998,0.15884800000000002,3.0,
14751,14751,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,3,01/22/2011,0,0,0,0,9.0,-,-,32621.0,0.004248,0.0034200000000000003,0.435942,0.2927925,0.13731300000000002,1.0,
14752,14752,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,4,01/29/2011,3,2,1,0,9.0,-,-,32621.0,0.003186,0.005386500000000001,0.38167199999999996,0.150579,0.3212,1.0,
14753,14753,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,5,02/05/2011,1,1,0,0,9.0,-,-,32621.0,0.0023895,0.0038475,0.47385,0.20102550000000002,0.14015999999999998,1.0,
14754,14754,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,6,02/12/2011,1,1,0,0,9.0,-,-,32621.0,0.004779,0.0028215,0.309825,0.12776400000000002,0.229877,1.0,
14755,14755,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,7,02/19/2011,1,1,0,0,9.0,-,-,32621.0,0.0035400000000000006,0.01026,0.6885,0.252655,0.189216,0.0,
14756,14756,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,8,02/26/2011,1,1,0,0,9.0,-,-,32621.0,0.0035400000000000006,0.0017955000000000004,0.425331,0.33462000000000003,0.07007999999999999,1.0,
14757,14757,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,9,03/05/2011,0,0,0,0,9.0,-,-,32621.0,0.0028320000000000003,0.003591000000000001,0.29548800000000003,0.22308000000000006,0.08526399999999999,0.0,
14758,14758,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,10,03/12/2011,1,1,0,0,9.0,-,-,32621.0,0.002655,0.00513,0.3948750000000001,0.269724,0.30368,0.0,
14759,14759,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,11,03/19/2011,0,0,0,0,9.0,-,-,32621.0,0.0030975000000000004,0.0053865,0.290628,0.13942500000000002,0.262727,0.0,
14760,14760,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,12,03/26/2011,0,0,0,0,9.0,-,-,32621.0,0.0017699999999999999,0.004104,0.42525,0.17576000000000006,0.354123,0.0,
14761,14761,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,13,04/02/2011,0,0,0,0,9.0,-,-,32621.0,0.001062,0.002565,0.30480300000000005,0.08619,0.16519899999999998,0.0,
14762,14762,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,14,04/09/2011,0,0,0,0,9.0,-,-,32621.0,0.0014160000000000002,0.0007694999999999999,0.217971,0.214968,0.18790199999999999,1.0,
14763,14763,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,15,04/16/2011,0,0,0,0,9.0,-,-,32621.0,0.0014160000000000002,0.00171,0.368874,0.188097,0.08643200000000001,0.0,
14764,14764,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,16,04/23/2011,1,0,1,0,9.0,-,-,32621.0,0.0007965,0.0007694999999999999,0.205902,0.12675,0.151767,0.0,
14765,14765,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,17,04/30/2011,0,0,0,0,9.0,-,-,32621.0,0.0007965,0.0,0.209385,0.06489600000000001,0.26163200000000003,0.0,
14766,14766,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,18,05/07/2011,0,0,0,0,9.0,-,-,32621.0,0.000531,0.000513,0.21384000000000009,0.1183,0.23476799999999998,0.0,
14767,14767,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,19,05/14/2011,0,0,0,0,9.0,-,-,32621.0,0.0007965,0.000513,0.279936,0.13503099999999998,0.383542,0.0,
14768,14768,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,20,05/21/2011,0,0,0,0,9.0,-,-,32621.0,0.000531,0.000513,0.17901000000000006,0.139425,0.243601,0.0,
14769,14769,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,40,10/08/2011,0,0,0,0,9.0,-,-,32621.0,0.004425000000000001,0.002565,0.212463,0.09531599999999996,0.16125699999999998,0.0,
14770,14770,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,41,10/15/2011,0,0,0,0,9.0,-,-,32621.0,0.006195000000000001,0.002565,0.113724,0.184548,0.05256,0.0,
14771,14771,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,42,10/22/2011,0,0,0,0,9.0,-,-,32621.0,0.007965,0.003078,0.24494400000000005,0.101062,0.10241900000000001,0.0,
14772,14772,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,43,10/29/2011,0,0,0,0,9.0,-,-,32621.0,0.006372,0.001026,0.22355999999999998,0.15717,0.21024,0.0,
14773,14773,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,44,11/05/2011,0,0,0,0,9.0,-,-,32621.0,0.004248,0.0021375,0.248994,0.19587100000000002,0.235352,0.0,
14774,14774,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,45,11/12/2011,0,0,0,0,9.0,-,-,32621.0,0.002478,0.003078,0.15066,0.322452,0.284262,0.0,
14775,14775,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,46,11/19/2011,0,0,0,0,9.0,-,-,32621.0,0.0028320000000000003,0.001026,0.265923,0.24166999999999997,0.063364,0.0,
14776,14776,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,47,11/26/2011,0,0,0,0,9.0,-,-,32621.0,0.002655,0.0021375,0.165726,0.17567549999999998,0.15884800000000002,0.0,
14777,14777,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,48,12/03/2011,0,0,0,0,9.0,-,-,32621.0,0.0035400000000000006,0.0023940000000000003,0.23328000000000004,0.296595,0.18834,0.0,
14778,14778,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,49,12/10/2011,0,0,0,0,9.0,-,-,32621.0,0.0013275,0.002565,0.21092399999999997,0.351013,0.10577699999999997,0.0,
14779,14779,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,50,12/17/2011,0,0,0,0,9.0,-,-,32621.0,0.002124,0.0046170000000000004,0.16621200000000005,0.135707,0.09964500000000001,0.0,
14780,14780,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,51,12/24/2011,0,0,0,0,9.0,-,-,32621.0,0.002124,0.0015389999999999998,0.244944,0.135876,0.17425100000000002,0.0,
14781,14781,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,52,01/01/2011,0,0,0,0,9.0,-,-,32621.0,0.004779,0.006840000000000001,0.241542,0.10815999999999999,0.303534,0.0,
14782,14782,SCHOHARIE,36095,"(42.591294, -74.4381718)",2011,52,12/31/2011,0,0,0,0,9.0,-,-,32621.0,0.002124,0.0015389999999999998,0.339309,0.4350060000000001,0.269808,0.0,
14783,14783,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,1,01/07/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.002478,0.0017955000000000004,0.244944,0.221559,0.15454099999999998,0.0,
14784,14784,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,2,01/14/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.002655,0.0015389999999999998,0.32116500000000003,0.33326799999999995,0.171185,0.0,
14785,14785,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,3,01/21/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.001062,0.003591000000000001,0.241056,0.100386,0.26674200000000003,0.0,
14786,14786,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,4,01/28/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.001593,0.0015389999999999998,0.223074,0.13486199999999998,0.17060099999999995,0.0,
14787,14787,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,5,02/04/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.0008849999999999998,0.00171,0.18451800000000004,0.319072,0.122202,0.0,
14788,14788,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,6,02/11/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.0013275,0.003078,0.36855,0.29338400000000003,0.279882,0.0,
14789,14789,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,7,02/18/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.0018585,0.0034200000000000003,0.306342,0.22637549999999995,0.25842,0.0,
14790,14790,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,8,02/25/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.002478,0.0029925000000000004,0.3039120000000001,0.325325,0.18104,0.0,
14791,14791,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,9,03/03/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.002655,0.0015389999999999998,0.36288,0.068614,0.122202,0.0,
14792,14792,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,10,03/10/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.0013275,0.001368,0.4745790000000001,0.240149,0.347261,0.0,
14793,14793,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,11,03/17/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.0017699999999999999,0.00171,0.31185,0.231868,0.183084,0.0,
14794,14794,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,12,03/24/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.0007080000000000001,0.001026,0.23684400000000005,0.29913,0.118552,0.0,
14795,14795,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,13,03/31/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.001062,0.0007694999999999999,0.30933900000000003,0.16562000000000002,0.124173,0.0,
14796,14796,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,14,04/07/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.001062,0.002565,0.23085,0.15683199999999994,0.15884800000000002,0.0,
14797,14797,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,15,04/14/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.0014160000000000002,0.002565,0.22032000000000007,0.1146665,0.226665,0.0,
14798,14798,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,16,04/21/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.00035400000000000004,0.0012825,0.323676,0.16122599999999998,0.0,0.0,
14799,14799,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,17,04/28/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.001062,0.0007694999999999999,0.33534,0.12548250000000002,0.21024,0.0,
14800,14800,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,18,05/05/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.0007965,0.0,0.22096800000000005,0.07613450000000001,0.13599899999999998,0.0,
14801,14801,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,19,05/12/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.001062,0.0007694999999999999,0.24219000000000004,0.241332,0.208488,0.0,
14802,14802,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,20,05/19/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.000531,0.001026,0.2268000000000001,0.1531985,0.24455,0.0,
14803,14803,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,40,10/06/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.004248,0.00171,0.19731600000000002,0.39174200000000003,0.16643999999999998,0.0,
14804,14804,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,41,10/13/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.0039825,0.002565,0.231336,0.266175,0.177536,0.0,
14805,14805,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,42,10/20/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.004779,0.002565,0.6265350000000001,0.25552800000000003,0.1095,0.0,
14806,14806,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,43,10/27/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.002124,0.002052,0.2661660000000001,0.129623,0.0,0.0,
14807,14807,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,44,11/03/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.0014160000000000002,0.000342,0.14814899999999998,0.12269400000000001,0.109865,0.0,
14808,14808,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,45,11/10/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.002655,0.0021375,0.209385,0.1531985,0.13402799999999998,0.0,
14809,14809,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,46,11/17/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.0030975000000000004,0.0012825,0.26244,0.20102550000000002,0.1679,0.0,
14810,14810,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,47,11/24/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.001593,0.001026,0.2704590000000001,0.179816,0.212722,3.0,
14811,14811,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,48,12/01/2012,0,0,0,0,9.2,667832.0,-,32044.0,0.004956,0.004788000000000001,0.21060000000000004,0.200772,0.22301500000000002,5.0,
14812,14812,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,49,12/08/2012,3,3,0,0,9.2,667832.0,-,32044.0,0.009204,0.00513,0.2296350000000001,0.17567549999999998,0.14607299999999998,2.0,
14813,14813,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,50,12/15/2012,5,5,0,0,9.2,667832.0,-,32044.0,0.0103545,0.008892,0.3784320000000001,0.2978625,0.25396699999999994,1.0,
14814,14814,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,51,12/22/2012,2,2,0,0,9.2,667832.0,-,32044.0,0.016107,0.0192375,0.37754099999999996,0.397488,0.3576269999999999,1.0,
14815,14815,SCHOHARIE,36095,"(42.591294, -74.4381718)",2012,52,12/29/2012,1,1,0,0,9.2,667832.0,-,32044.0,0.024072000000000003,0.026163,0.59778,0.78585,0.50078,26.0,
14816,14816,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,1,01/05/2013,1,1,0,0,8.1,668136.0,0.0,31905.0,0.029736000000000002,0.029497500000000006,0.48762,0.5217875,0.3066,3.0,
14817,14817,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,2,01/12/2013,26,26,0,0,8.1,668136.0,0.0,31905.0,0.26019000000000003,0.1362015,0.5047110000000001,0.5408,0.44055500000000003,4.0,
14818,14818,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,3,01/19/2013,3,3,0,0,8.1,668136.0,0.0,31905.0,0.22302,0.15518250000000006,0.385236,0.37171550000000003,0.18220799999999998,1.0,
14819,14819,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,4,01/26/2013,4,3,1,0,8.1,668136.0,0.0,31905.0,0.038232,0.049589999999999995,0.3929310000000001,0.2157285,0.16863,0.0,
14820,14820,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,5,02/02/2013,1,1,0,0,8.1,668136.0,0.0,31905.0,0.015045000000000003,0.023940000000000003,0.37908,0.23998000000000005,0.14921199999999998,3.0,
14821,14821,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,6,02/09/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.008496,0.008977500000000001,0.35081100000000004,0.3849820000000001,0.216372,0.0,
14822,14822,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,7,02/16/2013,3,3,0,0,8.1,668136.0,0.0,31905.0,0.006195000000000001,0.0034200000000000003,0.241542,0.24166999999999997,0.34339200000000003,0.0,
14823,14823,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,8,02/23/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.0039825,0.009405,0.333558,0.3566745,0.286306,0.0,
14824,14824,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,9,03/02/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.005664000000000001,0.009234000000000001,0.28576799999999997,0.1719575,0.26645,0.0,
14825,14825,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,10,03/09/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.0030975000000000004,0.0041895000000000005,0.3159,0.29659500000000005,0.17782799999999996,1.0,
14826,14826,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,11,03/16/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.002478,0.002052,0.3623130000000001,0.1863225,0.4964,0.0,
14827,14827,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,12,03/23/2013,1,0,1,0,8.1,668136.0,0.0,31905.0,0.002124,0.0029925000000000004,0.2919240000000001,0.16502850000000002,0.22484,1.0,
14828,14828,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,13,03/30/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.002124,0.003078,0.26956800000000003,0.15057900000000002,0.311272,0.0,
14829,14829,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,14,04/06/2013,1,0,1,0,8.1,668136.0,0.0,31905.0,0.0030975000000000004,0.003078,0.27677700000000005,0.26490749999999996,0.15242399999999998,0.0,
14830,14830,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,15,04/13/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.001593,0.000684,0.26244,0.13900249999999995,0.17374,0.0,
14831,14831,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,16,04/20/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.001593,0.0021375,0.2405700000000001,0.14407250000000002,0.05621,0.0,
14832,14832,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,17,04/27/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.0013275,0.0015389999999999998,0.2799360000000001,0.188097,0.242433,0.0,
14833,14833,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,18,05/04/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.001062,0.0,0.30480300000000005,0.1477905,0.288204,0.0,
14834,14834,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,19,05/11/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.000531,0.0008550000000000001,0.314766,0.095823,0.335946,0.0,
14835,14835,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,20,05/18/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.000531,0.0,0.27669600000000005,0.13883350000000005,0.282583,0.0,
14836,14836,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,40,10/05/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.0077880000000000015,0.0021375,0.229392,0.1863225,0.11723800000000001,0.0,0.379
14837,14837,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,41,10/12/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.0087615,0.002052,0.15309,0.19604000000000002,0.11650799999999999,0.0,0.379
14838,14838,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,42,10/19/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.006814499999999999,0.000513,0.18711000000000005,0.1107795,0.154176,0.0,0.379
14839,14839,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,43,10/26/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.009734999999999999,0.002565,0.206064,0.112047,0.151767,0.0,0.379
14840,14840,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,44,11/02/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.006195000000000001,0.00171,0.2177280000000001,0.310284,0.12877200000000005,0.0,0.379
14841,14841,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,45,11/09/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.011626603072390574,0.0033744,0.1215507389240823,0.18976943409279373,0.06134926192526735,0.0,0.505
14842,14842,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,46,11/16/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.005366124494949495,0.0025308,0.18865017681339047,0.3564542143066787,0.16957669741469245,0.0,0.505
14843,14843,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,47,11/23/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.0063882434463684475,0.002892342857142857,0.2310964665964034,0.2087803255224832,0.09141243845010764,0.0,0.505
14844,14844,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,48,11/30/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.004024593371212122,0.003615428571428572,0.0977550916214842,0.2021038815084852,0.2265438692024407,0.0,0.505
14845,14845,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,49,12/07/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.004024593371212122,0.001928228571428572,0.1929376808318767,0.143826446471044,0.07796044081865368,0.0,0.557
14846,14846,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,50,12/14/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.004216240674603175,0.0033744,0.2153398893284668,0.16544001946551246,0.2286839597347175,1.0,0.557
14847,14847,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,51,12/21/2013,0,0,0,0,8.1,668136.0,0.0,31905.0,0.005366124494949495,0.004820571428571429,0.1259454305430306,0.16295049796876734,0.25986813606217896,1.0,0.557
14848,14848,SCHOHARIE,36095,"(42.591294, -74.4381718)",2013,52,12/28/2013,1,1,0,0,8.1,668136.0,0.0,31905.0,0.018398141125541133,0.013497600000000002,0.2897280840492015,0.2872002526699525,0.5429715407605056,2.0,0.557
14849,14849,SCHOHARIE,36095,"(42.591294, -74.4381718)",2014,1,01/04/2014,1,1,0,0,6.7,665785.0,-0.4,31773.0,0.019548024945887445,0.014100171428571428,0.2534986750929935,0.28878449362242664,0.2375500490827212,3.0,0.591
14850,14850,SCHOHARIE,36095,"(42.591294, -74.4381718)",2014,2,01/11/2014,2,2,0,0,6.7,665785.0,-0.4,31773.0,0.028172153598484843,0.030369600000000007,0.3183471733725965,0.1837719504869988,0.4965010034882101,4.0,0.591
14851,14851,SCHOHARIE,36095,"(42.591294, -74.4381718)",2014,3,01/18/2014,3,3,0,0,6.7,665785.0,-0.4,31773.0,0.021720027717652718,0.022897714285714292,0.3734416000101436,0.3659596600215234,0.11882597907784336,3.0,0.591
14852,14852,SCHOHARIE,36095,"(42.591294, -74.4381718)",2014,4,01/25/2014,4,4,0,0,6.7,665785.0,-0.4,31773.0,0.024275325096200097,0.014341200000000004,0.3399990686659516,0.2118356473593976,0.2634349536159735,3.0,0.591
14853,14853,SCHOHARIE,36095,"(42.591294, -74.4381718)",2014,5,02/01/2014,3,2,1,0,6.7,665785.0,-0.4,31773.0,0.015204019402356904,0.015666857142857146,0.38812630127345854,0.20368812246095924,0.3424144851642829,5.0,0.591
14854,14854,SCHOHARIE,36095,"(42.591294, -74.4381718)",2014,6,02/08/2014,3,3,0,0,6.7,665785.0,-0.4,31773.0,0.010732248989898992,0.010183457142857144,0.38780473847207214,0.1885246733444212,0.26965140706687274,0.0,0.61
14855,14855,SCHOHARIE,36095,"(42.591294, -74.4381718)",2014,7,02/15/2014,5,5,0,0,6.7,665785.0,-0.4,31773.0,0.004599535281385282,0.007230857142857144,0.4147088261880728,0.2709052028730758,0.2311297774858909,1.0,0.61
14856,14856,SCHOHARIE,36095,"(42.591294, -74.4381718)",2014,8,02/22/2014,0,0,0,0,6.7,665785.0,-0.4,31773.0,0.005749419101731603,0.006507771428571428,0.2726852555757191,0.22337797429885195,0.19617496545870367,0.0,0.61
14857,14857,SCHOHARIE,36095,"(42.591294, -74.4381718)",2014,9,03/01/2014,1,1,0,0,6.7,665785.0,-0.4,31773.0,0.0051744771915584395,0.006628285714285715,0.3553268955320396,0.15310557204982098,0.3619810271736704,2.0,0.61
